linkID,venue1,venue2
5555,AFF2vsQmRT4L22AvUsit-Q,yEgnxd3aUUgUoG7qJiuDlQ
5556,toYzcHwL9ueu1cPfjnAL9A,8Ul8_OsM2Xxg8sC5xwe1rw
5557,aPwWn5KBNMOEYjlYwXRORw,Lzr34VkDJQ6l8oWq9MptAA
5558,F3oGsG2kGPb343_M93mgEw,9s8D_cDi-HZv6EFiBBY3Uw
5559,jygbASxp_oIxE7WI2vXYzA,YguQLsQqdFVs1P6hrkQnxQ
5560,pSMK_FtULKiU-iuh7SMKwg,SGP1jf6k7spXkgwBlhiUVw
5561,UBW3Asjmih0nARbBNK3oEA,0KVx4FX9trgpM6pzH2C8_A
5562,O1TvPrgkK2bUo5O5aSZ7lw,KUqInLEY1y7SkyZyDoGn0Q
5563,OVrNItYaf-AWNGgeJA1Tsw,3LsMfYF4cllUZbxve3scIA
5564,V9qjoWogqqMWvFFpuASRYw,7ZBh-3wWVQ5zkd6KZytW0g
5565,72KojSHoxp8DissRtcXn-g,POprbisJ2h4UaESNnPT9hQ
5566,5m2JukTajxMk-qS5W4s-FA,bsFZnc2mYyGy5cFf5EWTWg
5567,u9_cHsWEKds73ZT8PZaf6g,PKcWuwMYnla-eUdqVWQTsQ
5568,6OSaK0K6c4YFMtb8DtfY9g,qbQ1qZx6eTy7pOOXMBfQNQ
5569,xrA53WYhRCml2bMfpQ_Hig,2i0dDzxLuQQAwzxDZVR-1g
5570,5P2cIEeY8YJ0xDIfSgeXWg,p_KC8_d_MQnfJwgzm6Azdw
5571,HxSINQAplSFAn6of-wexcA,hDy-uY7Vy_TZdGBzw59lhA
5572,CsS9WsonGYyE3vINi5bxSg,3HwLDQhV8nS4mgWFtRMA5A
5573,9YUJqcGrh0kbAxsuB34iqw,B70iTJjcPkuYn8ouUewWgw
5574,-ICGmF2qUVKdvOehVNgPbg,cisqOxAgQPjVVr9Yzk8_dw
5575,7YYrZ9LgjpKLTtF-huhJug,3p2-Qqao7z8arPVS4C-pZA
5576,P8RvkOxuRQQMlsjf_NdZNA,GqFCZvsb4xKc27juBo_78w
5577,8I5U8OQ06nSxX2y4PPOWzQ,oY-qFP5C-t0KUknxELTzQA
5578,5m2JukTajxMk-qS5W4s-FA,TWHHpmnVE3-Y9tL5itxpVg
5579,IikkB8j2E-1QmujRsPh5wQ,z1jWE9gO4ehWJESM_H7zpA
5580,O_3uf12RybBbl4xsn9yh6g,CZY3743GpOOhdDJu6UmPBA
5581,CN5nuUQod0f8g3oh99qq0w,DkBer3JjUGfKEsZCLtfgvA
5582,qIYoTx7pTNsGjAFXp9noTg,PsYU8cEDE3oewzKCyVt5bw
5583,GLKVAHzymmr3rjDp7vE1WQ,YIez_A3WOt9J2SXN7OMa2Q
5584,jMArT7rSpW3Be8CaI6wo-w,CfxVkwEJk1NAqgqMSesLzA
5585,HgL6gGEGoAUBKGrT6BXU4Q,h51mRPqkuFVk8YN2nY4Img
5586,eQel7bUz75j0AVKnfsillg,TrOgTZ0DfmQxvpTehiNibQ
5587,RrqcZLX05djKo1GVLMXMDQ,DkBer3JjUGfKEsZCLtfgvA
5588,A2QCvZI5cPl5LrmSlZDijA,BxcLVgA6BndKDJol0ZZu0g
5589,nqTvE7ivdU23oUWdI01tOA,5r6-G9C4YLbC7Ziz57l3rQ
5590,st6NdHzyRlRhhS4exRERQw,cFyXbPxTAwKRlIqe-XLMcw
5591,XYIPXJ9parr9FtvvcGI1SA,EK38MXW_OsC5CZVvIZodIw
5592,kvJreA-UbfXgMQ0Rby6daw,K6MBwTYeuLH0VsTVCLVgxg
5593,Dx3_dXNEWPVXpStiKOza7g,gJGu5fH5hMijxYa83EoLDQ
5594,147moFfUATTl1ak5SfzGsg,lIEahf71RLPJ_rFBJ5fqzQ
5595,rl0_CZQDJDlXfZiHe9tZ8A,rl0_CZQDJDlXfZiHe9tZ8A
5596,cr__ihwxDQ7hyq2ZfX172Q,i1bwc_MLGgOIJ8S0r2uu2w
5597,kOFDVcnj-8fd3doIpCQ06A,SW6ZQk22G1_CV81_gfnvNQ
5598,ABRgXNwdOX_JyqChNr8IYw,sXg2NCfiCqK_X_4R5NK_jQ
5599,jPsYewglXykobaR7F14Ykw,x8UvTkKx9WApRsMxQ3ZPtQ
5600,orrhJxM6V1USwccG7MlxmA,UWupVhvb1qWZh8rNowJliQ
5601,7ZJ_qv18n7nzbry5bsq2Pg,JmVHS1JtH7MfyAmDOqGmCQ
5602,UxWH8zRYIBgs6Q2oykvRdw,mZRKH9ngRY92bI_irrHq6w
5603,hpte2mkCkY-CNg9OREQrMA,FfF8XGFf8_BSlWSjIgqeQg
5604,-av1lZI1JDY_RZN2eTMnWg,k1luUes-twOcLWEMzpLZ_w
5605,GU2zUNDbnn_u46Gz4-qi9A,LXOFoHui5fafehNC2VQiZw
5606,JbGGAiJxx8dnpF7IzAPqYA,crstB-H5rOfbXhV8pX0e6g
5607,LDxKcVT4u2SW_3ClCYmIaQ,3HVxkz03TS_ssJ7j3x5dRA
5608,0mGYvAFGxH9bGRqYHxS0BQ,PTbpP2T-Km0g11wB6h2lKg
5609,y-Iw6dZflNix4BdwIyTNGA,_qh5RDI84nVGwZiYDvCoyw
5610,x6gqsHNcevBp7nVYanqhIg,wrWGsYm9NwptTGN9gbkGSA
5611,t_OE7pddZoutbRtq1Pd6bg,WdB_1TDZanjfBcT2Xj5Ljg
5612,4MQaqhBUJCpghGukSWNq7w,oc8204pyvf9ixdA4JzzaLA
5613,HHvO4MgBFabsmlInou6viQ,FyAioPDhzS5IP4a4SXeG-Q
5614,s_bx5mxoEYYn1-y8oE4JyQ,pucWlGXJZ4kdAxQN2jkIpA
5615,cj_9eTPR0JBqk9qt2VmzFw,Sp8dpnVOh0SG4_4A3IOT_w
5616,GHUHWAaVjKDn74r50EKKMA,U4iqELk1IiqARpk5uJJOZg
5617,tk2qTUVb3moJWWLwzCNUZw,fOz7RpohSqGKU9Y4ThTrDA
5618,qaNt4vtVdge_S68DVjw5Jg,xdfGzrJ1mx3mBx6m14Ebhw
5619,desFvtCBYm3gpiiHlrFw4g,lIEahf71RLPJ_rFBJ5fqzQ
5620,bNHeKmkBx5emT9xLfdWyjw,RXyM7VrCiEFthJxQ4bGmBg
5621,y-Iw6dZflNix4BdwIyTNGA,HD1k3h48-kZ_VkqARRSHeg
5622,dIN8eWK3wH4bxHN7x-k8Jw,KVpvE6pOPM9KMvak4HFsNg
5623,08yoJHz3areiib8QhbvxSA,AVLj5MSJD1si-Rl6X6qTXQ
5624,ui3NMjdiIrILl9JFGcLfbg,gAxeeJKwJtxp3uH9zUQ2aQ
5625,hPXR-Bi8U-uz6TUViqmGpg,L_tieGcFMQVSmk7XiA093A
5626,47wBHgBwQ8_70sjmXow_1g,5AC2yQzEe3iRGrsJ0at-8g
5627,J9BmILDpV1Pr3GKU9XhjTQ,WVAvGK24DQ9FdsEHBqIygQ
5628,gmGHRByX_Z1iJenUuaW0kw,Eoj4-cffvbIQxLTO-C_K0g
5629,-eJmNm0j12v1wuyIkfj7yQ,kBAsDEH8iQ5Gzj5kQiy2_w
5630,bzMO8LJmJtgo3KuyWGKUxA,ZdZWd9T_CpwKYK8mnH8ZdQ
5631,WNnkyVvBfY1vTqiqSufZQA,uwT7CppiYkek-Z-661sndQ
5632,VNyWT0hLkIHzt5HQ0W4tSg,eSp5ge9VAwTywZKlJ_LBvA
5633,k6zmSLmYAquCpJGKNnTgSQ,zjZbVmI5FGQflHL6rRMxoA
5634,nRo8ZR3UO1Kt6XwIMbMy1w,mrwpkN8k5Q-X7J5mGQ0NtQ
5635,-ICGmF2qUVKdvOehVNgPbg,hPqeWjsxhUg5BHDf1nO2kw
5636,wuYKpHyjIfyvMR9YlwHn6Q,iGEvDk6hsizigmXhDKs2Vg
5637,UcXyx8m21LfzkTe4SKZs8g,gOvEzwpu3KbW5aJReQzYRg
5638,rfgln6-7WFCu7S7fOoqMdA,bejxx0XrZ6Ogv-o-3InELA
5639,1kKzKaE5gNfFfULnwiYUwg,pdTYUCGkYz35utxPyUMoag
5640,sohj__6c4zoKbJjnAkG10A,BVxen382pORVZNQEDdQlKQ
5641,dndeG_UVJHF1yAdLlZxPzA,Yd5WscaQbrAGJgaB3JZKpQ
5642,uPa5hrWmHm0n1l4MSyVMGQ,xtD-99RklyUGf3-kXKdslg
5643,C-ZTdbVvuVMfCCoyLI2i0w,jVefoZbu5VF80CCB1Q2MaA
5644,i1bwc_MLGgOIJ8S0r2uu2w,RA00GtlU25TkIP9i9wd8bg
5645,vsi_PMRgyFy4_vVfQErtCA,WrMA-plbuGyea6kZQzUxzw
5646,9YAxSh6w7Tk46RJD9B_VcQ,n2NRR4N-kmeDvhHJivHGkA
5647,qUWqjjjfpB2-4P3He5rsKw,jT-KFrbwr5iE-_vrVLpmiw
5648,y-Iw6dZflNix4BdwIyTNGA,zcPzZJqpyOTEnBNRt8L68A
5649,xG2DxjHdoUf3frxogIeTAg,pSMK_FtULKiU-iuh7SMKwg
5650,TqMTY6xTHThm0C7J1pJ7Aw,TBzgzTFSa7pJXiLD7emYaQ
5651,VfaMlMtHJgndVw62GUiwCQ,YAdyu9ovEiOZXBWkD0H8-Q
5652,Vv2PBGIa9GnPNDKhFRGQzg,ZhACHVw9k438Z3i-Gw9BHA
5653,WuH8ncHXNBvAna7t-BX7xg,XigxkD2RKesBgL1K7XT5GQ
5654,JrB6On8q8f1_ICQSCLg47w,gWainRDwQaDg7YRZAaotdw
5655,zIfCWjZ0RAe8YVMSPZdOdA,d8p1Lt2t4MNi2YWb9i8DrA
5656,EK38MXW_OsC5CZVvIZodIw,G2unb0jq9lTutaVS9r1Jyw
5657,MH3WJlnNHKWCpZ2q7YbuOw,MH3WJlnNHKWCpZ2q7YbuOw
5658,sAng75j1Sz4up4Z4ckYmyA,4Jscimulh38Rq2hOgjb2Hg
5659,F_oPMHJrH42R67xp5eKtQA,bLrjQj3G9NAyKoi5EROj1Q
5660,98V9R-7YT20KmcmJyMiJmg,SYtvm5TWzdkh9iKZrWGa1g
5661,bo4loBeLwkQqZ7HGrgxXRQ,ibNxVcSE7peefvDUGEFvzQ
5662,H_ngMvvTOse6N5scXHDZdQ,jDh9sMdTluxVyLNG3wf6RQ
5663,qmH8V6-C51ocLiGOLEDysg,KVpvE6pOPM9KMvak4HFsNg
5664,gc8ngjYYwsgrAC3Y2SFymA,OBG1j517k7aZRNC1HAL0TA
5665,h51mRPqkuFVk8YN2nY4Img,KSg6lpATxH5-4X3JvQbXyg
5666,mUUTJY9_BqmAYxypHiqWrw,bW_PZvHEl7-j5Dj-xIo74g
5667,hPXR-Bi8U-uz6TUViqmGpg,n2NRR4N-kmeDvhHJivHGkA
5668,YkAIlxYZ1guSqbbowU9X4g,YL1MmnQXbdqmO5zexUNvlg
5669,zgQHtqX0gqMw1nlBZl2VnQ,cefRDEK5O3t_iUuwnmL27Q
5670,KMWaFPLvtY-TCOoqMmkoyQ,F-bdXFkJwwENiNpMTG2ntQ
5671,GcxE5hK_TaHP4EZFDYz2mg,uIuJGLPWli4dbomvANcuiQ
5672,Mksyt1TZQ-7vzCZjeuzfAg,ZCrK07xb6w5Vi1vathV0NQ
5673,x6fYvse8sBOZf9y8BOZZmA,KRWa12MkvE7sgaEnNhSWtQ
5674,ehUN_XAWr1ePov0jtgv0Lw,iGEvDk6hsizigmXhDKs2Vg
5675,RUd_M7DPJq1I3DPq0oF--w,nBl_4gw5ecGzNkHyzfii8g
5676,eKznX8VTfcQrjCqXpeobiw,Bppm5wvhLkppQ7cRu83dwg
5677,d6G0w_e3GaA90NSQeovShA,T4g4k2OhCTsiqcP-ZXElHQ
5678,wKu7InqQOwfIcJ24tCUIKg,zg5rJfgT4jhzg1d6r2twnA
5679,hQeS3VtQD7UDzl-qvW_AfQ,VRwT0pscR5vESCrAnUpNwQ
5680,0a2O150ytxrDjDzXNfRWkA,VOsvscZOFYzcsdbmAlVkiA
5681,fN_I3jP7RD2llubTvhXtKQ,fN_I3jP7RD2llubTvhXtKQ
5682,5Qoq8cif3nMCQUN-urH8YA,5SiHMFPhwuWZ4VaZB13Hzw
5683,3k9treY8PmsZ42bKmuICgA,G2yY7OdcwX71jCkKP1-Efg
5684,agWZA6ajLvu6MfFySNBzZw,ABRgXNwdOX_JyqChNr8IYw
5685,LeU2bXqL4bWlky4z4PPysw,IadqIdtCMWk-MHvnZEgydw
5686,UxWH8zRYIBgs6Q2oykvRdw,mXvWf2_sXWNaLRsBo4O5Eg
5687,i1Xkm22_96GNVVOXSUoL0A,tthxzfZu5z1ZYAV7-Um2tQ
5688,fK1oj0dk9Bc6KsBk5mMDxg,L8W83-wPFLMs457cAu60Eg
5689,HML9ElO3X20nYOX_l8mwBg,gErEiUuCzCKmRSqN7GjESQ
5690,yP71_LfUPnGIRqA2g09RoQ,pNlCFEtmyrGMX6dfbPoaXg
5691,fGdUxfeEWp9pn2sAa9rv2w,Km9IPMrNPEnn40ebgxs6vw
5692,arpBUwgiaE8iqfNGMQ_hgg,WqXrmUVy5Ay3Scn4GPM9Ug
5693,GcxE5hK_TaHP4EZFDYz2mg,_fe36eepp9tsP5vzvKbdQA
5694,kZVFHKfAEXgysJdyOkJ3EA,piZ4JqJI5WTljJuQV7yZHQ
5695,He_4k_w_8bjWnoepahS2zw,QNdNPr3f-WdESYo9WabWpw
5696,CZp4cikdlgE0lcvNiGrNIg,TRI_ktrGZx9dbr-muAyvzw
5697,jCiovc2qHJ5L-_1gigLueQ,ZeflI-5odYACgDiWiEocKw
5698,cnYKpVcZ_mu3wbe6Gh6q5g,6B72pzt1Jy6rGqqu_pkMsA
5699,SxjNgkzAlUG-wt2rSbc2HQ,Gl6xFX8vM5dqknF9azPCMQ
5700,Qr6KiVgv7CklIc0J3EKMCQ,OA1o0ixPWw-maEq2CF1Qag
5701,oH9TS31CBlRYZW2aW9b9Gw,3fBpHfOk7XYH3iVI5CQpwA
5702,UxWH8zRYIBgs6Q2oykvRdw,KtSEqZbGV1WHgOgtSMEZFQ
5703,hjDM6ylmxALkTdKMB-aybQ,d84_mtSFHt8xgYTly2T-9A
5704,IamoMhG184_RXvhSDckFwg,v_XG6rpmOIqxMYyTfNKjaQ
5705,aqkGdy4FALW9SJ91MaYghQ,6EVBc9kdc3Hd8KZkLVPnGA
5706,4oQSMGp3RweLCvGWuiZuCQ,V5NVPLR87qb91fwnOXl1pQ
5707,AED5R0yXVzJvWAGEqWBG4A,7PK9PIdWdPtAp0gB31hO7Q
5708,P-nqq5kOv2wV2mB5To5elQ,0KVx4FX9trgpM6pzH2C8_A
5709,xPFoRtpa57_INuHZmn8-lg,sUTgw9d2-OkYSRmF0wK75A
5710,zhoNuaWrB125_LRRVPWMSQ,PQ6pDjHP0P28D3CY5UNxDA
5711,XC85BrIIDwxN21K462jsuA,FBd6q_qzEFixvhV3KdzvJw
5712,Bh5VbI_9msk3GaD0kiKkmg,i_V36U612XnJ5SJAE1OPWw
5713,EauXNnPQgtSHTCfKVoueVg,EauXNnPQgtSHTCfKVoueVg
5714,pGhTwmLDTCe5rOWnU308QQ,Xp46hv8TxejNDGbJJ2cfQw
5715,4u1iOihWOVkgNTId927fHg,L-Yj3Y1bYKTSg4uE9KTVBw
5716,Quhi5MypyLsjF9jjlgmwGg,16b6StEXMkT0DXn5zcVshw
5717,dAmVTQ6ukuLh4UxTmBoRkg,avdZfgCUrkirUbizXZGMAw
5718,xy1McNUocWlt-8DZ7Ifg9A,onCx6Ye5IwD07emyj-VLrg
5719,8MXjK1lhVRhU3yGCUv9qsA,yG2PdMFn6y3QDw4Uq4b5lg
5720,MdjIl105vqCYUGKFSUVytA,OA1o0ixPWw-maEq2CF1Qag
5721,L3R7y3_tUKQlM9kor4-Ccw,Dpl8d6eXq-YnF5zEV1cwMw
5722,-aYwA_ar653bmiCLJNzXFw,RG4NphZCi8Pw6Ei-g6oaqg
5723,4u1iOihWOVkgNTId927fHg,U3Ah385YhvlraXsKcEeZ4g
5724,O-uIEuv7JLUHajkemx_sVw,dTuT_G3Zp79RZmnF3oxfiA
5725,ywvcxgHxZKym4Lts-YPUKQ,F0ZFOi_v4H1ihJztMS6Kiw
5726,lVVJMvqu4LXL5rBqjO6eqg,Lazgf3I9gFCJ-6BWWeyjbQ
5727,4oQSMGp3RweLCvGWuiZuCQ,Dpl8d6eXq-YnF5zEV1cwMw
5728,87I8ba2FKYKeXyAhiC6cLg,Nnb9kHGq_5pJSjGundeY0Q
5729,dAmVTQ6ukuLh4UxTmBoRkg,5hTskC8JrA2zA0mYaYEZpg
5730,GxzEsd-81hVP6C2h6wMvBw,CIFjkjllhTPGyx9eWBwJGQ
5731,mG71gQ5HWl7ut9OCN6NJKA,nBl_4gw5ecGzNkHyzfii8g
5732,OtAVXleSatkQeZn9Twg4Aw,73_UT7fZ7mzXcguX8-oSuQ
5733,k3fn9JFiNLNy2q5p0cE1kg,mXvWf2_sXWNaLRsBo4O5Eg
5734,HWCfyPnCfbxGAXHUNwa0SA,OSF8Iy5Xq-hAN4-zhDVS4w
5735,z_twvOBwyGNbuxJhsiJofg,8VQu2-4UOXNm0eqVpjkE_Q
5736,jekVhaVwKE7fT58shLVLSg,b-wEkSnjS9VSSymJI7Z_5A
5737,_79Rh-ZHS_0TTXBdIsslQA,RtUvSWO_UZ8V3Wpj0n077w
5738,a_HejZvHvG2IM7ri1CnlYA,khOsPUxJuf5R3cmgiZnk6g
5739,8khf7GYXdRg4Xtp5tlkGkQ,lVTn2NO9-FGfxKjfleZUqw
5740,JMiaNitMzMbJm6Kh0RbT5A,L3R7y3_tUKQlM9kor4-Ccw
5741,ZhACHVw9k438Z3i-Gw9BHA,ijjuLKQ-h2esqrF7vnG-bw
5742,Nmxh4dUE952kjXDZOUHFVQ,_3fBaGFFg4cjOEiMOJ2cgg
5743,pkxhsLgD1Ai_P0I3_NofbQ,Kpp1-MeFvYMhAKskp-Ke1Q
5744,9ET_RUNztevq4_OLAX80Gg,gT-LT06uNhzO-5pP_kpqIg
5745,dvFVX3xmcLauD__8GKhJMA,AGHV-Asfntj1kt3oeXzXug
5746,90WL2eC_jNfR1_lwGhkHFA,kxo3Zz_JIEUGkJHl9kUiKg
5747,ruR-mrEaNbFJGnM-WCbcgg,qUWqjjjfpB2-4P3He5rsKw
5748,_7869eJDS31fX0_9ZJTGwA,LBHbyID7tcaGszznHtnCrw
5749,B70iTJjcPkuYn8ouUewWgw,KUdj08tVC3tvIT0rM6V8uQ
5750,Iu2ZINWwyrt9gXliykBEKQ,NVQt8iaP4wjtUSHBvIxIXw
5751,WSZL9uQ9JMOrrulMKEl7Tw,2IKkooPTSW4YdrdptyBKbg
5752,LAqGKns1zklhNF-tbbSCEQ,Cp3YRVZojrCGeQS41Hf1pw
5753,S8U3oGLIWGh8U13dTBp04A,i69tc6p5oH5dF2WZYueebQ
5754,MhiBpIBNTCAm1Xd3WzRzjQ,-Ggr1M22MxTbP2J8L7oHqw
5755,o65tYlxYwa8xkEoMr3HwWQ,GZ12skjXwuMuH3LidRN-mA
5756,MW20l3gVlw7NzATSOV7Qkw,V_RCxGOkOI2sV9V25zTwrg
5757,tq_hA-LBU_NJLmXq-yVw9A,5XYR6doRa5Nj1JMfSDei6A
5758,Db7rYJ8iDo-oE1Ich5Vxdw,qaNt4vtVdge_S68DVjw5Jg
5759,Mksyt1TZQ-7vzCZjeuzfAg,NoJEYFY5WUNoP8DbGWZHcg
5760,9pWzjhdrPgsZEmF7-QOaIQ,gd-fV04gMKMz724XM32xQA
5761,KYYUvIJi7laFzK1NsaE77Q,w-MmyToyPE2_V3Yg6jrc4w
5762,CsS9WsonGYyE3vINi5bxSg,5dy8OiWJty9AuxBcBzeBZQ
5763,n-5dPbGyziS0SOkVDTquFQ,h51mRPqkuFVk8YN2nY4Img
5764,DAlt5SHDisz8rXuPqa3BJQ,zrOnJaTxgUDTyURmmVj-9Q
5765,aLcFhMe6DDJ430zelCpd2A,mqlZSZ34ff6pJxn3dpTwAw
5766,ofw8aDSEg1HoQdmCgvLtaQ,vZyF3o30_m_-Pp5u0DkLoQ
5767,9xdVIIzHp12Zrox5aFaaHA,IPFuUAbJEpZXutUxMHNICA
5768,8MWiywu09bhLWIpzVaD4gw,kxWGcD1VsOt3_frdhbJmgw
5769,Nxg73OigmRQQq0d1pKtkUQ,EK38MXW_OsC5CZVvIZodIw
5770,G4pt2q9Tr5SkwCw3Wb43VA,9i7Gz3xaa-gwh1Fi3q1_kA
5771,tuTAKHUm7ErDRZ2Yll8LzQ,6BC87j5FxoIwa-atC77WYQ
5772,T6ha3lAVg7mjr6GTnH9V-A,YHXczxm4W3BkGT-z7vZBBw
5773,a93TpkEV5oyEuyiI0CqAGw,Sz6edL-Ya2rxnjjjrv8Gdg
5774,Cp3YRVZojrCGeQS41Hf1pw,6EVBc9kdc3Hd8KZkLVPnGA
5775,2IJMTf8vmD-OSUHlGiv7hQ,8VQu2-4UOXNm0eqVpjkE_Q
5776,trKyIRyjKqVSZmcU0AnICQ,QF4tRJ-ot7dYwebAsn0seg
5777,67JguaxQS_1P14wUfVQXuA,mCNzKFTukMYHkZVRMXIIyw
5778,rHKxy2FwlE8xxK9XOpigtQ,7oEKIG7d1ttPRejppZ3WIA
5779,cj_9eTPR0JBqk9qt2VmzFw,Xyaw8gVBFDdn6rp_NtLhnw
5780,ei7LSmqLOkiAp7aWLKD8KQ,uoRdhBoM5guXTjLqDSpxpg
5781,CNPnbJlMmCx08geOvDmH7A,8K5ChNCQj1mD5hXWiU_xpQ
5782,snw9iNNLpFYZeHotW00uVA,zHNk2BnANwkvHvaXD7yYsg
5783,9F_3PA1QBQ3aGI2RW2zMtw,mBOIef7a4hONEbSi_ai8Bw
5784,fzQeUR_AvjpwIWjsMDAbGw,xwmwTpzw9XSwK-UT5Ka3HQ
5785,Jzyca_4320DP6XiOiIFSMQ,yuFdJdrnfMp3cfXVwTXjjA
5786,V1FSee0pZ-yReDQ28SAO3g,_4B99coJlSasAgQPm0gyqA
5787,Pd61kr7Tfoh0lLq7Kz8PuQ,tggHJ7wk-6Wok_CSPd3aUA
5788,mG71gQ5HWl7ut9OCN6NJKA,W2NzlS8OJzGfDfr9oRz11Q
5789,JccZKQS8-5Oikp0u30zZ8g,kKNauD7d3HOvumRV7JIAfg
5790,PyjnsWzNUTo1n2ohq0QznA,TJseLzjLO8F1Vq79_Obgyg
5791,kOFDVcnj-8fd3doIpCQ06A,MC4becrrM9ntmnfMrD9b0g
5792,_hs-MiF4_AfRIQgCKDfgrA,bJm67R1YQUNius2OjEQ5rA
5793,fNc1WuGwiT7RhqXUIe4S8A,lIEahf71RLPJ_rFBJ5fqzQ
5794,jPsYewglXykobaR7F14Ykw,Dxp9SElV1f5MwPxIun_47w
5795,QNAookOK29CloYbO11xWWg,l1SGwoX-qkd17XUNkrvskQ
5796,OAMF8Dlk8OwfGG_1HP2ZRw,yg_A_TpYkJjr1fef0J6QkQ
5797,87I8ba2FKYKeXyAhiC6cLg,KPn03qwAeRo0E_42gHcdew
5798,MDjIylNU6CYq9hR3Qe6hVA,gT-LT06uNhzO-5pP_kpqIg
5799,geQG2a9uO6Q9hXVx937Kbw,Gg9AdtMe6JOWgVK0TNrf1Q
5800,sAWo3kwrx53oFKDqUoJEYQ,dgpvG2sExfNYRu2FXLUjEg
5801,9yrAfE46k-_kqg4ULHu8Vw,2gDHQELrlq3jVuZZfJeWUg
5802,qcDFrv2EQU9GeIAAVqdA-g,Fff86V14qsQubK2m_MVgeg
5803,PJqlfj0xeMtrhsppgY93Uw,__8j8yhsmE98wNWHJNyAgw
5804,Da6eZFThE9xanUAGNpZxAg,cFyXbPxTAwKRlIqe-XLMcw
5805,PFLnr1C9K9FHQc-GOvtnHQ,J-SZZniOp7nNsCNbj5rIUQ
5806,9tfw-OEfpF0qC2hSzRks6g,9eu2lQMROTKdrPyGkwZLYw
5807,h_4dPV9M9aYaBliH1Eoeeg,769NudnrUxWFtJCGU66A_A
5808,nqTvE7ivdU23oUWdI01tOA,_7dmiTOxOiYt2Hn5DaBGPQ
5809,pOEL97ld-FJMKO8Ki8JmYg,xy1McNUocWlt-8DZ7Ifg9A
5810,Ww-qDl1G9Kr7igS3ouA_Cw,Ww-qDl1G9Kr7igS3ouA_Cw
5811,3SLMbM0m_9zQObNZ9gPoXg,SOkat3uLjX__3-tCowhlHg
5812,kOFDVcnj-8fd3doIpCQ06A,0-fJRl595ZfHFyLQ3cROUg
5813,7xA6iSP0Ndn08tpBFQtUKA,jfK5RhtgZ9-lulCzMwpZbA
5814,D9bf5U0y_0MnL9wMFc4bKQ,a8pmtlVKf7NiSLI-4KejIw
5815,7LBVI9euGV3ugO0-efZHvg,tj9pFG_hvwP2MvjjT-hEDQ
5816,iZJ5pdY558VodrEumGyVug,D_n8SWBhQ3H8wG0uDnosrg
5817,R194AJm2QrW-Ng9WSjM7IA,8e5xJ8LtANtww6fcMM_iMg
5818,yLZAThtPscqQ6XIvXftUMg,p1ohbPwI1QfjHQ2zRup5OA
5819,fGdUxfeEWp9pn2sAa9rv2w,gDEj6R4A7JvrbaE8H_yGrA
5820,a_HejZvHvG2IM7ri1CnlYA,VOsvscZOFYzcsdbmAlVkiA
5821,GlqpH4H32Lc98bGc8jTt3A,u9_cHsWEKds73ZT8PZaf6g
5822,QjhrYO6LD5mrU0WI7jxZ-g,v5iwQIWvbJVslnxV-_BXww
5823,7xA6iSP0Ndn08tpBFQtUKA,2VtTzskzFcwVnXgGYsY1lQ
5824,Q_Iia5C2quTUVfE5_8jObw,FBd6q_qzEFixvhV3KdzvJw
5825,U9Q4aCgIqvW_NOgXL4hOXg,XVjL4kyX_XJcJwf9b2np5w
5826,nlai1j5FXlDZSw1RwvLIvw,tKapyGCwZ-QhYShs8-Qorw
5827,aLcFhMe6DDJ430zelCpd2A,TH8QoP2xFRtuxP1kR08b1w
5828,nktQ_aBRp5CmVOkXR0Mz1g,_Gv5HPQBM3fzI9bOUYFYuw
5829,5m2JukTajxMk-qS5W4s-FA,Guh-gFz1XCLf9ROFI4Be5w
5830,ici3d9B3dFfS6qQXTBu_3Q,xEMkmy8K98NNyG-hwqKNDQ
5831,kOFDVcnj-8fd3doIpCQ06A,6rsMnUHe7Z9U5t6W4NPPkg
5832,x6PA-2j7LpZAYFo2VojmQQ,RUd_M7DPJq1I3DPq0oF--w
5833,q0PKLCgApK5XynhaZAY3EA,1K4qrnfyzKzGgJPBEcJaNQ
5834,RSOJq1ipeKRLsQrVrg8zsg,qrtSYsCVhFVlgOgTEk4s8g
5835,_xAJZOKBMPOe47p1MphB2w,x9PkcedOnk8d2nKszvzeBQ
5836,wKmDYX_XuYCbIerCbYfWnQ,6NVkLU4d556yKNUPqDjjlg
5837,r7Zec6VdAmE-7rtyNyP6SQ,d1NqodSwHT9loXeS7GsF7A
5838,Da6eZFThE9xanUAGNpZxAg,cefRDEK5O3t_iUuwnmL27Q
5839,A8Mw21Wxt4Ao-3aA-a5feQ,EHQ8rPPYTBE6EJhh7iMpjw
5840,rzWFku9477oIT4THhKwaXQ,Bppm5wvhLkppQ7cRu83dwg
5841,CtE5hqCQ-HKHwxAKxKH0gg,0uMK11Hq5pTLyxLE1lWRzQ
5842,PwcZPVAxhnG-MPPpH3BsYQ,f5O7v_X_jCg2itqacRfxhg
5843,RA00GtlU25TkIP9i9wd8bg,ZcpX7tfcfPmK7bO9M5W2sA
5844,jPcu1mNt5ym2Pkwj7-vkBg,iX0XUpk34WqHfUuLjPhR9g
5845,rgmlFQCjaLLNOyEQki_T8g,wFX6SzrLPNVK_2hKTOgbiw
5846,C9QVknXuoDBdR9CBa_Flyw,9YAxSh6w7Tk46RJD9B_VcQ
